tagX;tagY;tagZ;GPSChildX;GPSChildY;GPSChildZ;GPSMotherX;GPSMotherY;GPSMotherZ;pontosX;pontosY;pontosZ
0.00543854;0.0251218;6.04947;0;0;0;0.00178054;0.0355054;3.24683;1;1;6
0.00300587;0.0249817;6.05247;0;0;0;0.000805042;0.034364;3.2484;1;1;6
0.0027233;0.0249687;6.0581;0;0;0;0.00308519;0.0357156;3.25098;1;1;6
0.00516028;0.0344773;6.08436;0;0;0;0.0110927;0.0412932;3.25445;1;1;6
0.00516028;0.0344773;6.08436;0;0;0;0.0282093;0.0553055;3.25611;1;1;6
0.0320937;0.054339;6.05806;0;0;0;0.0581315;0.0822424;3.25432;1;1;6
0.067315;0.0880393;6.11819;0;0;0;0.102219;0.123926;3.24868;1;1;6
0.118453;0.138192;6.12133;0;0;0;0.157847;0.17937;3.23841;1;1;6
0.210794;0.231555;6.1197;0;0;0;0.22153;0.245559;3.23011;1;1;6
0.210794;0.231555;6.1197;0;0;0;0.287438;0.317638;3.22218;1;1;6
0.271419;0.297785;6.07316;0;0;0;0.320094;0.354336;3.21973;1;1;6
0.361622;0.398676;6.07415;0;0;0;0.381958;0.424331;3.21522;1;1;6
0.418141;0.461772;6.11538;0;0;0;0.439625;0.488885;3.20783;1;1;6
0.494259;0.540897;6.15335;0;0;0;0.493397;0.546442;3.19965;1;1;6
0.494259;0.540897;6.15335;0;0;0;0.54401;0.596295;3.19524;1;1;6
0.540199;0.583147;6.13845;0;0;0;0.592282;0.639673;3.19444;1;1;6
0.583684;0.619179;6.14432;0;0;0;0.637187;0.677226;3.1967;1;1;6
0.645082;0.667554;6.13727;0;0;0;0.679113;0.710885;3.1981;1;1;6
0.684267;0.69804;6.15117;0;0;0;0.718002;0.742549;3.19876;1;1;6
0.684267;0.69804;6.15117;0;0;0;0.752674;0.772938;3.19826;1;1;6
0.717241;0.726753;6.13955;0;0;0;0.768763;0.787292;3.19873;1;1;6
0.7628;0.76855;6.15754;0;0;0;0.797058;0.814545;3.20138;1;1;6
0.782386;0.791971;6.13074;0;0;0;0.820954;0.839592;3.20384;1;1;6
0.800759;0.813068;6.12839;0;0;0;0.8417;0.862009;3.20743;1;1;6
0.800759;0.813068;6.12839;0;0;0;0.860912;0.88162;3.20972;1;1;6
0.833543;0.847851;6.16494;0;0;0;0.879586;0.899024;3.21263;1;1;6
0.850156;0.863472;6.15037;0;0;0;0.888646;0.906421;3.21462;1;1;6
0.861917;0.871142;6.11223;0;0;0;-0.0033004;0.000934278;9.00059;-1;-1;6
0.887157;0.888676;6.10685;0;0;0;0.922711;0.932155;3.22833;-1;-1;6
0.887157;0.888676;6.10685;0;0;0;0.935498;0.940379;3.22912;-1;-1;6
0.898542;0.896256;6.11554;0;0;0;0.941153;0.943041;3.22622;-1;-1;6
0.897613;0.892002;6.09254;0;0;0;0.935857;0.936628;3.22171;-1;-1;6
0.874833;0.869224;6.10496;0;0;0;0.914895;0.91528;3.21738;-1;-1;6
0.838577;0.832118;6.11688;0;0;0;0.877189;0.875796;3.21165;-1;-1;6
