tagX;tagY;tagZ;GPSChildX;GPSChildY;GPSChildZ;GPSMotherX;GPSMotherY;GPSMotherZ;pontosX;pontosY;pontosZ
-0.499362;-0.533022;6.00332;-0.539344;-0.57656;3.2961;0.0101581;0.00790923;9.02746;-1;-1;6
-0.584398;-0.612183;6.07033;-0.593869;-0.625775;3.30385;0.0106791;0.00760678;9.02719;-1;-1;6
-0.632013;-0.653484;6.06949;-0.642515;-0.669168;3.31135;0.0112566;0.00707187;9.0269;-1;-1;6
-0.665112;-0.683253;5.98904;-0.685969;-0.709169;3.32;0.0117137;0.00651986;9.02666;-1;-1;6
-0.665112;-0.683253;5.98904;-0.705569;-0.728215;3.328;0.0120664;0.00619014;9.02652;-1;-1;6
-0.707438;-0.723964;6.02281;-0.741714;-0.763381;3.3425;0.0122226;0.00603014;9.02653;-1;-1;6
-0.750713;-0.764928;5.95679;-0.775204;-0.795723;3.3524;0.0122877;0.00566812;9.02652;-1;-1;6
-0.781431;-0.793443;5.96562;-0.805585;-0.824537;3.36473;0.0116886;0.00540785;9.02654;-1;-1;6
-0.802941;-0.8125;5.91105;-0.820139;-0.837898;3.37033;0.0106756;0.00504541;9.02651;-1;-1;6
-0.802941;-0.8125;5.91105;-0.846722;-0.86173;3.37599;0.0100183;0.00482461;9.02643;-1;-1;6
-0.83228;-0.838944;5.95766;-0.8592;-0.872443;3.37848;0.00890422;0.00449128;9.02626;-1;-1;6
-0.852647;-0.856706;5.95447;-0.882335;-0.890797;3.37948;0.00842116;0.00446742;9.0262;-1;-1;6
-0.878564;-0.876562;5.97553;-0.903753;-0.90649;3.38314;0.00752392;0.00470884;9.02599;1;-1;6
-0.891348;-0.885795;5.95581;-0.923169;-0.920034;3.38733;0.00664781;0.00541362;9.02578;1;-1;6
-0.891348;-0.885795;5.95581;-0.936868;-0.931277;3.39169;0.0059144;0.00638538;9.02557;1;-1;6
-0.908199;-0.900804;5.97732;-0.940709;-0.936594;3.39464;0.0056452;0.00691216;9.02542;1;-1;6
-0.912974;-0.91453;5.95023;-0.939869;-0.945912;3.39879;0.00516063;0.00794033;9.0252;1;-1;6
-0.883621;-0.911618;5.86265;-0.92281;-0.954531;3.40304;0.00480528;0.00915229;9.02501;1;-1;6
-0.861767;-0.930614;5.92936;-0.886378;-0.962403;3.40448;0.00462515;0.0101398;9.02486;1;-1;6
-0.861767;-0.930614;5.92936;-0.831606;-0.970065;3.39969;0.00429067;0.0106848;9.02472;1;-1;6
-0.758809;-0.924962;5.85361;-0.798957;-0.973403;3.39317;0.00407878;0.0109834;9.0247;1;-1;6
-0.701009;-0.949559;5.95843;-0.725114;-0.980187;3.38284;0.00355833;0.0114228;9.02465;1;-1;6
-0.623386;-0.95568;5.97182;-0.646964;-0.988196;3.3676;0.00306424;0.0120116;9.02462;1;-1;6
-0.505856;-0.956902;5.913;-0.569369;-0.99695;3.35522;0.00270521;0.0129786;9.02458;1;-1;6
-0.505856;-0.956902;5.913;-0.496514;-1.00527;3.35198;0.00255924;0.0138518;9.02445;1;-1;6
-0.439706;-0.965441;5.91105;-0.42732;-1.01404;3.34805;0.00243264;0.0147614;9.02424;1;-1;6
-0.382857;-0.986721;5.98502;-0.360444;-1.02175;3.3387;0.0024563;0.0154938;9.02396;1;-1;6
-0.288975;-1.00739;6.07136;-0.293319;-1.02807;3.3285;0.0025873;0.0159376;9.0237;1;-1;6
-0.219479;-1.00267;6.01629;-0.224014;-1.03316;3.31995;0.00276376;0.0160204;9.02354;1;-1;6
-0.219479;-1.00267;6.01629;-0.152062;-1.03597;3.3203;0.00315627;0.0159522;9.02351;1;-1;6
-0.123106;-1.01932;6.09017;-0.114858;-1.03725;3.32458;0.00341393;0.0159319;9.02352;1;-1;6
-0.044375;-1.00794;5.99889;-0.0387808;-1.03815;3.33319;0.00388514;0.0160856;9.02363;1;-1;6
