tagX;tagY;tagZ;GPSChildX;GPSChildY;GPSChildZ;GPSMotherX;GPSMotherY;GPSMotherZ;pontosX;pontosY;pontosZ
-0.59108;1.02834;5.83222;-0.605324;1.10489;3.56408;0.0093643;0.0234379;9.08374;-1;1;6
-0.59108;1.02834;5.83222;-0.627414;1.10508;3.56783;0.0102615;0.0233257;9.08359;-1;1;6
-0.635392;1.02902;5.85132;-0.668388;1.10476;3.56581;0.0120191;0.0231887;9.0832;-1;1;6
-0.670782;1.02497;5.83275;-0.705585;1.10406;3.56559;0.0135644;0.0235285;9.08275;-1;1;6
-0.70809;1.02582;5.84258;-0.740746;1.10374;3.56645;0.0147814;0.023953;9.08227;-1;1;6
-0.760191;1.02758;5.85524;-0.774622;1.10432;3.56567;0.0152702;0.0242902;9.08179;-1;1;6
-0.760191;1.02758;5.85524;-0.791031;1.10507;3.56518;0.0153721;0.0244045;9.08153;-1;1;6
-0.791866;1.0301;5.85301;-0.822357;1.10693;3.56469;0.0155003;0.0246082;9.08112;-1;1;6
-0.819755;1.02976;5.83891;-0.850953;1.10997;3.56445;0.0156353;0.0243926;9.08078;-1;1;6
-0.854292;1.0295;5.80939;-0.876584;1.11247;3.56424;0.0158094;0.0239563;9.08051;-1;1;6
-0.876824;1.03571;5.82547;-0.89831;1.11524;3.56362;0.0160664;0.0231264;9.0803;-1;-1;6
-0.876824;1.03571;5.82547;-0.916193;1.11761;3.56144;0.016445;0.0219904;9.0801;-1;-1;6
-0.892662;1.03808;5.83102;-0.930571;1.11658;3.55434;0.0166236;0.0206138;9.07989;-1;-1;6
-0.916263;1.04229;5.85828;-0.942789;1.10998;3.54941;0.0166258;0.0191646;9.07961;-1;-1;6
-0.924474;1.0323;5.84006;-0.948124;1.10353;3.54703;0.0166503;0.0185312;9.07949;-1;-1;6
-0.934921;0.997236;5.83463;-0.957656;1.08119;3.54379;0.0164539;0.0173199;9.07914;-1;-1;6
-0.934921;0.997236;5.83463;-0.965368;1.04405;3.54375;0.0160922;0.0161865;9.07876;-1;-1;6
-0.941874;0.953566;5.8334;-0.972295;0.99014;3.54417;0.0155434;0.0147853;9.07834;-1;-1;6
-0.946392;0.894824;5.82398;-0.978874;0.922345;3.54536;0.0148874;0.014081;9.07794;-1;-1;6
-0.960432;0.790097;5.85736;-0.985151;0.844337;3.54598;0.0142046;0.0135228;9.07758;-1;-1;6
-0.966687;0.711153;5.87145;-0.991155;0.761207;3.54373;0.0135962;0.0130804;9.07723;-1;-1;6
-0.966687;0.711153;5.87145;-0.996547;0.677695;3.54056;0.0129986;0.0126537;9.07688;-1;-1;6
-0.975916;0.593487;5.8894;-1.00147;0.598186;3.54203;0.012429;0.0121274;9.07649;-1;-1;6
-0.966754;0.511462;5.80186;-1.0064;0.524202;3.54362;0.0115685;0.0114441;9.07611;-1;-1;6
-0.973234;0.445638;5.83273;-1.0115;0.455823;3.5409;0.0105178;0.0109002;9.07575;-1;-1;6
-0.987548;0.361396;5.8912;-1.01437;0.423862;3.53584;0.00938715;0.0103798;9.07543;-1;-1;6
-0.987548;0.361396;5.8912;-1.0203;0.361827;3.52244;0.00877556;0.0100443;9.07525;-1;-1;6
-0.995424;0.306048;5.91756;-1.02623;0.301672;3.51423;0.00765762;0.00919761;9.07496;-1;-1;6
-0.986572;0.244463;5.836;-1.03262;0.238139;3.51448;0.00677445;0.0083244;9.07467;-1;-1;6
-0.993993;0.149814;5.82401;-1.03913;0.169818;3.51748;0.00653706;0.00764993;9.07439;-1;-1;6
-1.00714;0.0845206;5.87642;-1.04493;0.097458;3.51697;0.00708063;0.00715116;9.0741;-1;-1;6
-1.00714;0.0845206;5.87642;-1.04915;0.0225133;3.51065;0.00792679;0.00696033;9.07375;-1;-1;6
-1.01211;-0.0277556;5.86746;-1.05176;-0.0550429;3.50608;0.00883366;0.00689605;9.07334;-1;-1;6
-1.01362;-0.102855;5.85663;-1.05345;-0.133412;3.50531;0.00913663;0.00700641;9.07289;-1;-1;6
-1.00958;-0.177236;5.83286;-1.05486;-0.210681;3.50297;0.00911299;0.00740441;9.07242;-1;-1;6
-1.02279;-0.286765;5.91105;-1.05585;-0.24806;3.5008;0.00903674;0.00765383;9.07223;-1;-1;6
-1.02279;-0.286765;5.91105;-1.05817;-0.319904;3.49449;0.00866775;0.00799514;9.0718;-1;-1;6
-1.02279;-0.353676;5.91105;-1.06137;-0.386123;3.48807;0.00833563;0.00816321;9.07143;-1;-1;6
-1.03235;-0.439706;5.91105;-1.06517;-0.446562;3.48844;0.00785334;0.00821991;9.07114;-1;-1;6
-1.0313;-0.495909;5.90474;-1.06937;-0.501735;3.48765;0.00760337;0.00830026;9.07091;-1;-1;6
-1.03381;-0.540437;5.89021;-1.07328;-0.55252;3.48484;0.0077741;0.00828765;9.0707;-1;-1;6
-1.03381;-0.540437;5.89021;-1.07589;-0.598794;3.48322;0.00832768;0.00783967;9.07044;-1;-1;6
-1.04668;-0.605565;5.93884;-1.07705;-0.642193;3.48176;0.00900116;0.0072992;9.07013;-1;-1;6
-1.03945;-0.64165;5.89683;-1.07661;-0.682619;3.48103;0.00987078;0.00707874;9.06979;-1;-1;6
-1.03524;-0.678717;5.88243;-1.07609;-0.701842;3.48317;0.0103672;0.00706035;9.06959;-1;-1;6
-1.04191;-0.716912;5.91105;-1.07553;-0.738123;3.48515;0.0106943;0.00753359;9.06922;-1;-1;6
-1.04191;-0.716912;5.91105;-1.07538;-0.754347;3.48403;0.0107138;0.00776962;9.06906;-1;-1;6
-1.04191;-0.745588;5.91105;-1.07597;-0.783305;3.48191;0.0103955;0.00816243;9.06862;-1;-1;6
-1.04191;-0.774265;5.91105;-1.07777;-0.807629;3.48168;0.00960689;0.0084857;9.06818;-1;-1;6
-1.04282;-0.794661;5.92452;-1.08055;-0.828092;3.48068;0.00853238;0.00870805;9.06779;-1;-1;6
-1.03936;-0.814676;5.86866;-1.08383;-0.845477;3.47919;0.00762277;0.00864069;9.06748;-1;-1;6
-1.03936;-0.814676;5.86866;-1.0866;-0.861242;3.47903;0.00716197;0.0084147;9.06725;-1;-1;6
-1.05;-0.835875;5.91895;-1.08769;-0.869798;3.48178;0.00699976;0.00818619;9.06713;-1;-1;6
-1.04953;-0.854477;5.89351;-1.08887;-0.88506;3.48598;0.00668458;0.00767609;9.06699;-1;-1;6
-1.05206;-0.873261;5.90181;-1.08843;-0.901656;3.49497;0.00631499;0.00716418;9.06683;1;-1;6
-1.04361;-0.884988;5.86037;-1.0865;-0.918697;3.50325;0.00612623;0.00667294;9.06661;1;-1;6
-1.04361;-0.884988;5.86037;-1.08003;-0.934986;3.50997;0.00615741;0.00635721;9.06632;1;-1;6
