tagX;tagY;tagZ;GPSChildX;GPSChildY;GPSChildZ;GPSMotherX;GPSMotherY;GPSMotherZ;pontosX;pontosY;pontosZ
-0.00680682;0.0136839;5.98664;0;0;0;-0.00539148;0.0157913;3.3038;1;1;6
-0.00859853;0.0134197;5.9382;0;0;0;-0.00647647;0.0136723;3.30696;1;1;6
-0.00992882;0.0148328;5.94735;0;0;0;-0.00421578;0.0142252;3.30774;1;1;6
-0.00512574;0.0151656;6.06185;0;0;0;0.00331209;0.0196647;3.30593;1;1;6
0.00646061;0.0283552;6.0687;0;0;0;0.0197533;0.0341511;3.30171;1;1;6
0.00646061;0.0283552;6.0687;0;0;0;0.04985;0.0630976;3.29547;1;1;6
0.057059;0.0780945;6.07764;0;0;0;0.0956405;0.109513;3.29224;1;1;6
0.107252;0.129269;6.04727;0;0;0;0.153296;0.170767;3.2852;1;1;6
0.199626;0.23109;6.02699;0;0;0;0.217655;0.242716;3.27468;1;1;6
0.260684;0.302879;5.9759;0;0;0;0.282735;0.319223;3.26236;1;1;6
0.260684;0.302879;5.9759;0;0;0;0.345556;0.394952;3.2528;1;1;6
0.322478;0.377436;6.04068;0;0;0;0.40324;0.465053;3.24117;1;1;6
0.395593;0.469372;5.99897;0;0;0;0.456636;0.52746;3.22848;1;1;6
0.448106;0.536742;6.09017;0;0;0;0.506854;0.582717;3.22003;1;1;6
0.517069;0.605602;6.09888;0;0;0;0.55588;0.629968;3.21012;1;1;6
0.517069;0.605602;6.09888;0;0;0;0.579922;0.650931;3.20813;1;1;6
0.572177;0.651739;6.19727;0;0;0;0.00608226;-0.00715697;9.00021;1;1;6
0.605682;0.674621;6.09017;0;0;0;0.670396;0.722747;3.21106;1;1;6
0.664773;0.714015;6.09017;0;0;0;0.709656;0.752146;3.21872;1;1;6
0.697758;0.744366;6.12478;0;0;0;0.742997;0.777393;3.21963;1;1;6
0.697758;0.744366;6.12478;0;0;0;0.770112;0.79959;3.2218;1;1;6
0.719904;0.752494;6.06636;0;0;0;0.791646;0.818884;3.22448;1;1;6
0.751752;0.782602;6.08978;0;0;0;0.801432;0.827949;3.22698;1;1;6
0.778465;0.80856;6.13946;0;0;0;0.820357;0.845914;3.23212;1;1;6
0.793185;0.82205;6.10589;0;0;0;0.829652;0.85472;3.23474;1;1;6
0.793185;0.82205;6.10589;0;0;0;0.849101;0.872303;3.24079;1;1;6
0.801633;0.829532;6.09245;0;0;0;0.858762;0.880514;3.24563;1;1;6
0.823856;0.849107;6.10368;0;0;0;0.868369;0.889172;3.25029;1;1;6
0.845257;0.868967;6.11859;0;0;0;0.00217481;-0.00425269;9.00047;1;1;6
0.856964;0.877729;6.07585;0;0;0;0.895795;0.91247;3.26181;1;1;6
0.856964;0.877729;6.07585;0;0;0;0.911812;0.92652;3.27133;-1;1;6
0.873744;0.89328;6.07442;0;0;0;0.925658;0.939605;3.28146;-1;1;6
0.886111;0.905027;6.07881;0;0;0;0.933944;0.951651;3.28904;-1;1;6
0.888821;0.915515;6.02362;0;0;0;0.93466;0.963163;3.29629;-1;1;6
0.87913;0.925934;6.00642;0;0;0;0.923146;0.973804;3.30357;-1;1;6
0.87913;0.925934;6.00642;0;0;0;0.89542;0.984583;3.3085;-1;1;6
0.854495;0.938114;6.01425;0;0;0;0.875043;0.990122;3.30836;-1;1;6
0.777834;0.947493;5.97989;0;0;0;0.821562;1.00123;3.30541;-1;1;6
0.711492;0.958547;5.98489;0;0;0;0.75479;1.01276;3.30002;-1;1;6
0.64858;0.982669;6.07814;0;0;0;0.68143;1.02418;3.29134;-1;1;6
0.64858;0.982669;6.07814;0;0;0;0.606711;1.03531;3.28304;-1;1;6
0.568413;0.978494;5.99513;0;0;0;0.570527;1.04069;3.27904;-1;1;6
0.50342;0.992552;6.02952;0;0;0;0.535701;1.0457;3.27765;-1;1;6
0.448891;1.01362;6.11413;0;0;0;-0.00138829;-0.00311719;9.00016;-1;1;6
0.386763;1.01378;6.06927;0;0;0;0.408268;1.06353;3.26815;-1;1;6
0.386763;1.01378;6.06927;0;0;0;0.347719;1.07004;3.26764;-1;1;6
0.325967;1.0071;6.00698;0;0;0;0.31771;1.07255;3.27064;-1;1;6
0.270833;1.02917;6.09017;0;0;0;0.257438;1.07594;3.2722;-1;1;6
0.182197;1.02917;6.09017;0;0;0;0.194183;1.0781;3.27086;-1;1;6
0.113647;1.00967;5.98523;0;0;0;0.127569;1.07774;3.27595;-1;1;6
0.113647;1.00967;5.98523;0;0;0;0.0582021;1.07643;3.28183;-1;1;6
0.0147727;1.02917;6.09017;0;0;0;-0.0126304;1.07459;3.28558;-1;1;6
-0.0541667;1.02917;6.09017;0;0;0;-0.0848498;1.07352;3.28454;-1;1;6
-0.152146;0.98952;5.89864;0;0;0;-0.192858;1.07293;3.29353;-1;1;6
-0.257817;1.00922;6.003;0;0;0;-0.263287;1.07354;3.29971;-1;1;6
-0.257817;1.00922;6.003;0;0;0;-0.330843;1.07514;3.29133;-1;1;6
-0.315441;0.994118;5.91105;0;0;0;-0.396743;1.07702;3.28123;-1;1;6
-0.412443;1.00513;5.99309;0;0;0;-0.461248;1.0776;3.27619;-1;1;6
-0.507439;1.01891;6.09595;0;0;0;-0.525483;1.0785;3.2664;-1;1;6
-0.565987;1.01678;6.08366;0;0;0;-0.587295;1.07906;3.26303;-1;1;6
-0.565987;1.01678;6.08366;0;0;0;-0.646274;1.0792;3.26302;-1;1;6
-0.643482;1.00874;6.03646;0;0;0;-0.698909;1.07962;3.27046;-1;1;6
-0.692754;1.01313;6.05856;0;0;0;-0.744868;1.08053;3.27606;-1;1;6
-0.731081;1.01346;6.03228;0;0;0;-0.78365;1.08142;3.27907;-1;1;6
-0.781282;1.02196;6.05895;0;0;0;-0.800025;1.08256;3.28107;-1;1;6
-0.781282;1.02196;6.05895;0;0;0;-0.00454098;0.00829115;8.99965;-1;1;6
-0.805792;1.0268;6.07263;0;0;0;-0.850067;1.08749;3.2879;-1;1;6
-0.823804;1.03058;6.06247;0;0;0;-0.868277;1.09004;3.29223;-1;1;6
-0.847339;1.04186;6.10621;0;0;0;-0.87687;1.09131;3.29501;-1;1;6
-0.859047;1.03223;6.01248;0;0;0;-0.00293332;0.00352628;9.00033;-1;1;6
-0.859047;1.03223;6.01248;0;0;0;-0.910131;1.09444;3.3075;-1;0;6
-0.877773;1.03678;6.01083;0;0;0;-0.926355;1.09342;3.31877;-1;0;6
-0.89316;1.03715;6.00449;0;0;0;-0.941689;1.091;3.32414;-1;0;6
-0.909958;1.03855;6.00984;0;0;0;-0.948854;1.0872;3.3275;-1;0;6
-0.918148;1.02209;5.96951;0;0;0;-0.961786;1.07566;3.33312;-1;0;6
-0.918148;1.02209;5.96951;0;0;0;-0.972313;1.05467;3.33977;-1;0;6
-0.931402;0.989004;5.94538;0;0;0;-0.980197;1.0205;3.3473;-1;0;6
-0.93964;0.951261;5.94925;0;0;0;-0.985935;0.972938;3.35281;-1;0;6
-0.946517;0.900755;5.95122;0;0;0;-0.990913;0.914135;3.35776;-1;0;6
-0.957091;0.808097;5.96504;0;0;0;-0.995985;0.847497;3.36239;-1;0;6
-0.957091;0.808097;5.96504;0;0;0;-0.998886;0.812435;3.36364;-1;0;6
-0.963559;0.739511;5.96641;0;0;0;-1.0058;0.742808;3.36644;-1;0;6
-0.975261;0.67637;5.98808;0;0;0;-1.01374;0.677047;3.37077;-1;0;6
-0.982191;0.583655;5.95598;0;0;0;-1.0226;0.61775;3.37403;-1;0;6
-0.993872;0.535937;5.96896;0;0;0;-1.03178;0.566362;3.37602;-1;0;6
-0.993872;0.535937;5.96896;0;0;0;-1.03628;0.54336;3.37524;-1;0;6
-0.999364;0.492912;5.95874;0;0;0;-1.04466;0.503791;3.37182;-1;0;6
-1.01061;0.461871;5.98894;0;0;0;-1.05188;0.469694;3.36953;-1;0;6
-1.01137;0.413281;5.9446;0;0;0;-1.05776;0.43956;3.3674;-1;0;6
-1.01515;0.38402;5.93792;0;0;0;-1.06327;0.409487;3.36798;-1;0;6
-1.01515;0.38402;5.93792;0;0;0;-1.06864;0.379545;3.36684;-1;0;6
-1.01625;0.354441;5.91737;0;0;0;-1.07133;0.364135;3.36522;-1;0;6
-1.02385;0.325199;5.92024;0;0;0;-1.07701;0.333136;3.36152;-1;0;6
-1.05319;0.287418;6.05348;0;0;0;-1.08287;0.302421;3.35653;-1;0;6
-1.05821;0.258607;6.05095;0;0;0;-1.08931;0.27214;3.35113;-1;0;6
-1.05821;0.258607;6.05095;0;0;0;-1.09601;0.244193;3.34804;-1;0;6
-1.04926;0.227867;5.95368;0;0;0;-1.09886;0.232348;3.35143;-1;0;6
-1.0673;0.199599;6.00349;0;0;0;-1.10387;0.210739;3.35601;-1;0;6
-1.06742;0.180211;6.0042;0;0;0;-1.10747;0.192552;3.35457;-1;0;6
-1.04693;0.161191;5.88502;0;0;0;-1.10826;0.17821;3.35618;-1;0;6
-1.04693;0.161191;5.88502;0;0;0;-1.10645;0.167034;3.35653;-1;0;6
-1.06758;0.15112;6.0052;0;0;0;-1.10287;0.158418;3.35345;-1;0;6
-1.04191;0.143382;5.91105;0;0;0;-1.09929;0.150786;3.34485;-1;0;6
-1.03817;0.133849;5.91399;0;0;0;-1.09626;0.142661;3.34317;1;0;6
-1.0355;0.12281;5.93727;0;0;0;-1.09524;0.133713;3.33443;1;0;6
-1.0355;0.12281;5.93727;0;0;0;-1.09423;0.128647;3.3299;1;0;6
-1.03737;0.113008;5.94768;0;0;0;-1.08953;0.117944;3.32152;1;0;6
-1.03784;0.102552;6.00184;0;0;0;-1.07842;0.106438;3.31498;1;0;6
-0.992185;0.0868482;5.90843;0;0;0;-1.05466;0.0951241;3.30985;1;0;6
-0.98042;0.0836034;6.06609;0;0;0;-1.01368;0.0857881;3.30713;1;0;6
-0.98042;0.0836034;6.06609;0;0;0;-0.98684;0.0818866;3.30495;1;0;6
-0.921421;0.0737777;6.06426;0;0;0;-0.923361;0.0761647;3.29604;1;0;6
-0.835383;0.0702738;5.94533;0;0;0;-0.849149;0.07251;3.29569;1;0;6
-0.729663;0.0656272;5.9757;0;0;0;-0.771429;0.0709331;3.29132;1;0;6
-0.654431;0.0648723;5.9911;0;0;0;-0.695644;0.0704003;3.27739;1;0;6
-0.654431;0.0648723;5.9911;0;0;0;-0.65904;0.0702582;3.27029;1;0;6
-0.590656;0.0644821;6.03383;0;0;0;-0.590905;0.0696248;3.25882;1;0;6
-0.536742;0.0640152;6.09017;0;0;0;-0.527624;0.0678411;3.25079;1;0;6
-0.448106;0.0640151;6.09017;0;0;0;-0.467158;0.0643685;3.24836;1;0;6
-0.389719;0.0568621;6.08163;0;0;0;-0.407296;0.0591655;3.25123;1;0;6
-0.389719;0.0568621;6.08163;0;0;0;-0.345529;0.0532162;3.25473;1;0;6
-0.328316;0.0520223;5.9544;0;0;0;-0.314641;0.0496372;3.25692;1;0;6
-0.241307;0.0439534;6.07924;0;0;0;-0.25016;0.0440468;3.25716;1;0;6
-0.178692;0.0388091;6.06143;0;0;0;-0.184121;0.0377755;3.25181;1;0;6
-0.11321;0.0350759;6.087;0;0;0;-0.117578;0.0333281;3.25554;1;0;6
-0.11321;0.0350759;6.087;0;0;0;-0.0510381;0.0302044;3.25926;1;0;6
-0.0220859;0.0326705;5.99612;0;0;0;0.0145525;0.0299491;3.26232;1;0;6
0.040499;0.0338996;5.99455;0;0;0;0.0798677;0.0296661;3.26555;1;0;6
0.103002;0.0340677;6.0809;0;0;0;0.145915;0.0304003;3.26192;1;0;6
0.198256;0.0364827;6.05934;0;0;0;0.179514;0.0308296;3.26009;1;0;6
0.198256;0.0364827;6.05934;0;0;0;0.000170987;-0.0111668;9.0004;1;0;6
0.26365;0.0362186;6.0707;0;0;0;0.315483;0.0304386;3.26551;1;0;6
0.327701;0.0352841;6.07491;0;0;0;0.380606;0.0287363;3.27085;1;0;6
0.416885;0.0298907;6.05218;0;0;0;0.441503;0.0256912;3.27772;1;0;6
0.471004;0.0283989;6.07097;0;0;0;0.496957;0.0223443;3.28512;1;0;6
0.471004;0.0283989;6.07097;0;0;0;0.547125;0.0185275;3.29191;1;0;6
0.516051;0.0235649;6.04471;0;0;0;0.591618;0.0152572;3.2975;1;0;6
0.578105;0.0194221;6.05963;0;0;0;0.612407;0.0139672;3.30033;1;0;6
0.614339;0.0176605;6.0413;0;0;0;0.652128;0.0122599;3.30538;1;0;6
0.647643;0.0160309;6.01086;0;0;0;0.689226;0.011237;3.31174;1;0;6
0.647643;0.0160309;6.01086;0;0;0;0.723544;0.0107508;3.31775;1;0;6
0.69446;0.0154287;5.99961;0;0;0;0.754674;0.0106791;3.32181;1;0;6
