tagX;tagY;tagZ;GPSChildX;GPSChildY;GPSChildZ;GPSMotherX;GPSMotherY;GPSMotherZ;pontosX;pontosY;pontosZ
-0.992085;0.0201047;5.45352;-1.01819;0.0460096;3.99531;0.0208215;0.0210802;9.18281;-1;0;5.5
-0.981516;0.0215738;5.42023;-1.01819;0.0460096;3.99531;0.0213611;0.020431;9.18248;-1;0;5.5
-0.981516;0.0215738;5.42023;-1.01577;0.0480198;3.98868;0.0213611;0.020431;9.18248;-1;0;5.5
-0.984662;0.0234443;5.46674;-1.01312;0.0497401;3.98317;0.0216336;0.0195504;9.1823;-1;0;5.5
-0.99643;0.0263504;5.53;-1.01074;0.0511416;3.99327;0.0217265;0.0184438;9.18209;-1;0;5.5
-0.980477;0.0303146;5.42601;-1.00862;0.0518207;4.01487;0.0214448;0.0171825;9.18198;-1;0;5.5
-0.981382;0.0301323;5.4103;-1.00734;0.0510106;4.03796;0.0210909;0.015803;9.18181;-1;0;5.5
-0.981382;0.0301323;5.4103;-1.00667;0.0501697;4.0646;0.0206216;0.0143287;9.18169;-1;0;5.5
-0.988176;0.0307432;5.43178;-1.00682;0.048061;4.09068;0.0200395;0.0129392;9.18149;-1;0;5.5
-0.98701;0.0311429;5.39529;-1.0075;0.0455948;4.11452;0.019391;0.0116124;9.1813;-1;0;5.5
-0.976329;0.0253261;5.28021;-1.00859;0.042608;4.13922;0.0187347;0.0105732;9.18098;-1;0;5.5
-0.983553;0.0256579;5.28883;-1.00988;0.0392588;4.16506;0.0181797;0.00972957;9.18065;-1;0;5.5
-0.983553;0.0256579;5.28883;-1.01117;0.0357655;4.19032;0.0178368;0.00912027;9.18019;-1;0;5.5
-0.978651;0.018704;5.21525;-1.01234;0.0323339;4.21177;0.0175861;0.00886508;9.1797;-1;0;5.5
-0.987968;0.0175225;5.24858;-1.01297;0.0290793;4.23089;0.0176442;0.00874728;9.17908;-1;0;5.5
-0.979167;0.0125;5.15322;-1.01286;0.0262455;4.24829;0.0179607;0.00880816;9.17846;-1;0;5.5
-0.987793;0.00952921;5.19669;-1.01207;0.0242322;4.26378;0.0184784;0.00914543;9.17773;-1;0;5.5
-0.987793;0.00952921;5.19669;-1.01207;0.0242322;4.26378;0.0192545;0.00957797;9.17705;-1;0;5.5
-0.975699;0.00341666;5.11216;-1.01034;0.0232313;4.28021;0.02022;0.0100647;9.17631;-1;0;5.5
-0.985135;0.00437551;5.14525;-1.0081;0.0226488;4.29473;0.0212197;0.010552;9.17567;-1;0;5.5
-0.965479;0.00722294;5.05382;-1.00511;0.0230733;4.30825;0.0212197;0.010552;9.17567;-1;0;5.5
-0.967982;0.00963112;5.05936;-1.0016;0.0242588;4.32025;0.0221921;0.0109888;9.17502;-1;0;5.5
